Customer Id,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment
16107,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16108,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16109,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16110,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16111,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16112,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16113,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16114,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16115,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16116,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16117,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16118,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16119,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16120,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16121,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16122,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16123,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16124,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16125,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16126,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16127,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16128,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16129,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16130,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16131,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16132,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16133,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16134,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16135,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16136,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16137,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16138,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16139,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16140,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16141,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16142,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16143,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16144,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16145,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16146,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16147,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16148,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16149,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16150,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16151,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16152,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16153,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16154,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16155,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16156,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16157,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16158,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16159,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16160,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16161,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16162,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16163,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16164,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16165,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16166,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16167,67,1,260.6499939,4.219507705176107,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16168,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16169,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16170,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16171,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16172,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16173,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16174,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16175,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16176,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16177,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16178,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16179,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16180,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16181,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16182,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16183,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16184,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16185,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16186,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16187,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16188,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16189,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16190,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16191,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16192,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16193,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16194,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16195,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16196,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16197,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16198,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16199,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16200,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16201,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16202,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16203,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16204,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16205,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16206,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16207,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16208,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16209,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16210,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16211,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16212,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16213,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16214,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16215,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16216,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16217,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16218,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16219,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16220,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16221,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16222,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16223,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16224,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16225,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16226,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16227,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16228,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16229,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16230,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16231,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16232,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16233,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16234,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16235,66,1,260.6499939,4.204692619390966,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16236,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16237,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16238,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16239,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16240,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16241,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16242,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16243,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16244,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16245,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16246,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16247,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16248,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16249,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16250,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16251,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16252,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16253,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16254,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16255,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16256,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16257,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16258,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16259,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16260,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16261,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16262,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16263,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16264,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16265,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16266,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16267,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16268,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16269,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16270,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16271,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16272,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16273,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16274,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16275,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16276,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16277,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16278,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16279,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16280,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16281,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16282,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16283,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16284,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16285,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16286,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16287,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16288,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16289,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16290,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16291,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16292,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16293,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16294,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16295,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16296,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16297,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16298,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16299,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16300,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16301,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16302,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16303,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16304,65,1,260.6499939,4.189654742026425,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16305,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16306,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16307,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16308,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16309,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16310,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16311,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16312,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16313,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16314,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16315,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16316,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16317,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16318,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16319,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16320,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16321,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16322,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16323,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16324,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16325,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16326,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16327,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16328,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16329,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16330,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16331,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16332,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16333,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16334,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16335,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16336,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16337,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16338,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16339,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16340,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16341,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16342,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16343,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16344,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16345,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16346,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16347,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16348,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16349,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16350,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16351,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16352,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16353,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16354,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16355,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16356,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16357,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16358,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16359,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16360,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16361,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16362,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16363,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16364,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16365,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16366,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16367,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16368,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
16369,64,1,260.6499939,4.174387269895637,0.6931471805599453,5.5670077095046295,4,Recent One-Time Buyer
